sessionId	itemId	timeframe	Time
2098	164656	947619	1460822400.0
2099	16170	25923	1460563200.0
2099	66589	59402	1460563200.0
2100	67614	159033	1460563200.0
2100	90259	956316	1460563200.0
2100	14515	220894	1460563200.0
2100	36878	19964	1460563200.0
2100	69238	253675	1460563200.0
2100	58638	134506	1460563200.0
2100	377915	902608	1460563200.0
2104	23940	29673	1460563200.0
2104	23940	140791	1460563200.0
2107	9830	445530	1460563200.0
2107	35914	8527	1460563200.0
2107	35914	89158	1460563200.0
2108	49272	35594	1460563200.0
2108	82842	255841	1460563200.0
2108	10299	285145	1460563200.0
2108	85336	807062	1460563200.0
2108	10667	367048	1460563200.0
2108	11989	307662	1460563200.0
2108	33914	214468	1460563200.0
2108	34952	188693	1460563200.0
2109	9790	61020	1460563200.0
2109	234364	321594	1460563200.0
2109	86950	176361	1460563200.0
2109	86950	121045	1460563200.0
2109	11801	329292	1460563200.0
2109	11801	242749	1460563200.0
2109	11801	156438	1460563200.0
2109	11801	340700	1460563200.0
2109	123496	37029	1460563200.0
2109	123496	84973	1460563200.0
2115	53120	57645	1460563200.0
2115	6913	16775	1460563200.0
2120	13831	325653	1460563200.0
2120	32138	268170	1460563200.0
2120	5285	293373	1460563200.0
2120	5285	340473	1460563200.0
2120	47017	98043	1460563200.0
2121	32059	82899	1460563200.0
2121	58002	132850	1460563200.0
2122	81339	586792	1460563200.0
2122	81339	78382	1460563200.0
2122	34991	4524	1460563200.0
2123	83263	55766	1460563200.0
2123	31611	487209	1460563200.0
2123	3039	64159	1460563200.0
2123	85515	43711	1460563200.0
2123	24366	88901	1460563200.0
2123	14406	411644	1460563200.0
2125	5336	189644	1460563200.0
2125	12962	42077	1460563200.0
2125	35380	158613	1460563200.0
2126	8104	23936	1460563200.0
2126	8104	189559	1460563200.0
2126	8644	161597	1460563200.0
2128	13029	805472	1460563200.0
2128	8047	498286	1460563200.0
2128	8047	511642	1460563200.0
2128	8079	1068750	1460563200.0
2128	64149	619070	1460563200.0
2128	64149	518348	1460563200.0
2128	149148	200179	1460563200.0
2128	149148	286319	1460563200.0
2128	12982	507685	1460563200.0
2128	7012	468392	1460563200.0
2128	136525	677583	1460563200.0
2128	47713	768220	1460563200.0
2128	390289	707522	1460563200.0
2128	378022	739653	1460563200.0
2129	61161	912983	1460563200.0
2129	26891	898731	1460563200.0
2129	57539	49041	1460563200.0
2129	57539	130658	1460563200.0
2129	5371	106812	1460563200.0
2129	5384	10684	1460563200.0
2129	5785	885406	1460563200.0
2129	5898	76292	1460563200.0
2129	5898	128151	1460563200.0
2130	9871	51482	1460563200.0
2130	10299	24125	1460563200.0
2132	70693	1192337	1460217600.0
2132	32295	886879	1460217600.0
2132	43415	1068371	1460217600.0
2132	126282	1134022	1460217600.0
2134	43004	293183	1460217600.0
2134	43004	922706	1460217600.0
2134	43004	406685	1460217600.0
2134	53746	910387	1460217600.0
2134	69024	74353	1460217600.0
2134	69493	389052	1460217600.0
2134	59019	172446	1460217600.0
2134	7146	124703	1460217600.0
2135	141165	319139	1460217600.0
2135	181281	57303	1460217600.0
2135	249	468541	1460217600.0
2135	59230	565799	1460217600.0
2135	645	579075	1460217600.0
2135	32832	651096	1460217600.0
2135	35712	1092337	1460217600.0
2135	47708	933573	1460217600.0
2136	2561	85033	1460563200.0
2136	18955	21146	1460563200.0
2137	36995	546697	1457452800.0
2137	7573	402440	1457452800.0
2137	7573	47097	1457452800.0
2137	37737	97713	1457452800.0
2137	205161	452039	1457452800.0
2137	71268	604342	1457452800.0
2137	38817	756353	1457452800.0
2137	16899	667430	1457452800.0
2137	101595	419861	1457452800.0
2137	35626	340004	1457452800.0
2137	35626	15286	1457452800.0
2138	32344	21387	1457452800.0
2138	170309	55774	1457452800.0
2138	170309	61270	1457452800.0
2139	10673	1083041	1457452800.0
2139	2975	912759	1457452800.0
2140	87021	147991	1457452800.0
2140	87021	424739	1457452800.0
2140	11587	265310	1457452800.0
2140	11588	14397	1457452800.0
2142	30165	20042	1460649600.0
2142	36484	114530	1460649600.0
2145	8026	17707	1460649600.0
2145	79331	251825	1460649600.0
2146	53631	215821	1460649600.0
2146	35015	383533	1460649600.0
2146	30509	282377	1460649600.0
2146	81684	451705	1460649600.0
2146	8644	400628	1460649600.0
2146	8644	341681	1460649600.0
2146	50472	424860	1460649600.0
2146	32706	20505	1460649600.0
2147	10710	280791	1460649600.0
2147	4763	9690	1460649600.0
2147	35106	467439	1460649600.0
2150	4099	390397	1460563200.0
2150	57258	822154	1460563200.0
2150	12908	731700	1460563200.0
2150	12953	278377	1460563200.0
2150	35403	669241	1460563200.0
2150	5828	317915	1460563200.0
2150	13326	235088	1460563200.0
2150	35980	857301	1460563200.0
2150	36083	50680	1460563200.0
2150	13748	445524	1460563200.0
2150	47160	508948	1460563200.0
2150	13931	102029	1460563200.0
2150	79717	476927	1460563200.0
2150	6848	76964	1460563200.0
2150	206513	255685	1460563200.0
2151	14912	123301	1460563200.0
2151	14912	106617	1460563200.0
2151	39687	361066	1460563200.0
2151	84116	394466	1460563200.0
2151	129847	410438	1460563200.0
2151	129847	375809	1460563200.0
2151	46438	280918	1460563200.0
2151	173248	250409	1460563200.0
2151	128533	334052	1460563200.0
2151	24878	272085	1460563200.0
2151	24878	233789	1460563200.0
2151	24878	323974	1460563200.0
2151	19581	112306	1460563200.0
2151	19581	175031	1460563200.0
2151	19581	12213	1460563200.0
2152	26827	84633	1460563200.0
2152	26827	52176	1460563200.0
2152	26827	277656	1460563200.0
2156	4523	19141	1456329600.0
2156	30720	49414	1456329600.0
2156	8960	149076	1456329600.0
2156	17938	170119	1456329600.0
2156	88878	137021	1456329600.0
2156	36685	84207	1456329600.0
2156	7176	110101	1456329600.0
2157	3384	765603	1456329600.0
2157	6308	13323	1456329600.0
2158	68354	73021	1455552000.0
2158	128764	371928	1455552000.0
2161	72381	13169	1456329600.0
2161	32800	128520	1456329600.0
2163	35015	688533	1456329600.0
2163	35015	75408	1456329600.0
2163	768	211864	1456329600.0
2182	68476	346141	1456416000.0
2182	35979	464011	1456416000.0
2182	90094	19197	1456416000.0
2182	232994	97497	1456416000.0
2206	72413	19725	1456329600.0
2206	30327	1044130	1456329600.0
2207	11207	179494	1456329600.0
2207	33792	17518	1456329600.0
2207	23554	137992	1456329600.0
2207	18067	485889	1456329600.0
2207	18067	72148	1456329600.0
2207	69273	124731	1456329600.0
2207	7104	53126	1456329600.0
2209	32823	106443	1456329600.0
2209	102091	22192	1456329600.0
2225	3146	62544	1460563200.0
2225	3147	91821	1460563200.0
2225	10607	126127	1460563200.0
2237	53746	164236	1460563200.0
2237	8174	34404	1460563200.0
2237	1186	202986	1460563200.0
2237	31567	218051	1460563200.0
2237	31567	11315	1460563200.0
2237	12543	237037	1460563200.0
2237	36252	57666	1460563200.0
2237	69369	92656	1460563200.0
2238	18544	39172	1457452800.0
2238	79292	155207	1457452800.0
2239	4588	83059	1457452800.0
2239	175659	20680	1457452800.0
2241	58183	72565	1460217600.0
2241	58183	11695	1460217600.0
2242	312	111670	1460217600.0
2242	382360	446166	1460217600.0
2242	382360	19054	1460217600.0
2242	382360	142413	1460217600.0
2243	2062	27907	1460217600.0
2243	2062	195644	1460217600.0
2243	40814	333884	1460217600.0
2243	17766	670055	1460217600.0
2243	4913	153651	1460217600.0
2243	4913	298205	1460217600.0
2243	79612	437911	1460217600.0
2243	19666	311796	1460217600.0
2244	40014	712279	1460217600.0
2244	21810	127598	1460217600.0
2244	16301	29597	1460217600.0
2244	16301	658150	1460217600.0
2244	21814	383168	1460217600.0
2244	74010	5373	1460217600.0
2244	74773	558106	1460217600.0
2244	74773	459120	1460217600.0
2244	243027	760966	1460217600.0
2244	10726	720243	1460217600.0
2244	75527	785755	1460217600.0
2245	12996	763306	1460217600.0
2245	68840	12362	1460217600.0
2247	34157	16835	1456934400.0
2247	57835	612261	1456934400.0
2248	9019	102130	1456934400.0
2248	9019	146250	1456934400.0
2248	682	404673	1456934400.0
2248	6548	137829	1456934400.0
2248	90068	165371	1456934400.0
2248	90068	333361	1456934400.0
2248	57932	217784	1456934400.0
2251	7068	436821	1460217600.0
2251	82119	350316	1460217600.0
2251	31188	296545	1460217600.0
2251	129931	32274	1460217600.0
2251	44220	642912	1460217600.0
2251	5366	73895	1460217600.0
2251	128607	926938	1460217600.0
2251	58406	908303	1460217600.0
2251	206438	206029	1460217600.0
2251	177475	222257	1460217600.0
2252	83920	682260	1460217600.0
2252	32166	16742	1460217600.0
2252	10858	501510	1460217600.0
2252	33511	432030	1460217600.0
2252	44119	726535	1460217600.0
2252	44119	608116	1460217600.0
2252	4053	58135	1460217600.0
2252	5132	771572	1460217600.0
2252	36602	739222	1460217600.0
2254	36094	747588	1460217600.0
2254	36094	74133	1460217600.0
2254	36094	163324	1460217600.0
2254	36094	374482	1460217600.0
2254	14082	963294	1460217600.0
2255	89790	11325	1460217600.0
2255	25839	164201	1460217600.0
2257	1550	1192644	1460217600.0
2257	79899	39458	1460217600.0
2260	86537	838773	1459785600.0
2260	23744	533172	1459785600.0
2261	35872	25804	1457366400.0
2261	48060	349272	1457366400.0
2261	37266	139667	1457366400.0
2261	71702	410147	1457366400.0
2262	7500	59322	1457366400.0
2262	37932	10619	1457366400.0
2265	48773	124417	1457366400.0
2265	1254	30930	1457366400.0
2265	9539	20166	1457366400.0
2265	2507	241711	1457366400.0
2265	84856	262011	1457366400.0
2265	84875	254142	1457366400.0
2265	32708	232375	1457366400.0
2265	10290	225177	1457366400.0
2265	75015	94011	1457366400.0
2265	23656	248178	1457366400.0
2265	127956	58803	1457366400.0
2265	87892	77499	1457366400.0
2265	35123	133160	1457366400.0
2265	128862	209838	1457366400.0
2265	128862	204398	1457366400.0
2265	128862	193024	1457366400.0
2266	30258	6929	1456329600.0
2266	35906	180223	1456329600.0
2276	10122	307102	1462982400.0
2276	53053	434605	1462982400.0
2276	34192	27996	1462982400.0
2276	34192	575407	1462982400.0
2276	4916	1026301	1462982400.0
2278	6308	1088886	1462982400.0
2278	6308	1049520	1462982400.0
2278	6308	20490	1462982400.0
2278	90306	166555	1462982400.0
2278	90306	934333	1462982400.0
2278	90306	1041642	1462982400.0
2278	90306	817185	1462982400.0
2278	90306	76079	1462982400.0
2279	81522	364695	1462982400.0
2279	674	446046	1462982400.0
2279	39192	496977	1462982400.0
2279	9051	54117	1462982400.0
2279	84940	539195	1462982400.0
2279	63529	413166	1462982400.0
2279	117281	480240	1462982400.0
2279	117825	610057	1462982400.0
2279	281921	160773	1462982400.0
2279	184046	260070	1462982400.0
2279	155811	590094	1462982400.0
2279	33754	993336	1462982400.0
2279	55297	306798	1462982400.0
2279	121197	15258	1462982400.0
2279	4735	141408	1462982400.0
2279	89838	962059	1462982400.0
2279	126302	739964	1462982400.0
2279	235024	1191359	1462982400.0
2279	235024	818143	1462982400.0
2279	19921	707971	1462982400.0
2279	25361	970808	1462982400.0
2281	28512	158932	1457366400.0
2281	14287	107734	1457366400.0
2281	14320	14774	1457366400.0
2285	35336	120712	1457366400.0
2285	47709	19065	1457366400.0
2285	47709	4860	1457366400.0
2286	9217	16086	1460217600.0
2286	9217	95708	1460217600.0
2286	18040	1100482	1460217600.0
2287	8328	38599	1460217600.0
2287	8328	371583	1460217600.0
2287	31469	195350	1460217600.0
2287	32327	698335	1460217600.0
2287	34952	480308	1460217600.0
2287	58431	428913	1460217600.0
2287	382296	578196	1460217600.0
2293	80764	47977	1456934400.0
2293	80764	741361	1456934400.0
2293	3396	206853	1456934400.0
2298	33696	20286	1457366400.0
2298	35981	401317	1457366400.0
2298	35981	479979	1457366400.0
2298	14756	277022	1457366400.0
2298	14756	268938	1457366400.0
2299	128369	135464	1455120000.0
2299	14067	48933	1455120000.0
2299	14067	639058	1455120000.0
2299	47333	66584	1455120000.0
2299	14553	83763	1455120000.0
2299	25589	22754	1455120000.0
2299	14629	211490	1455120000.0
2299	14629	12886	1455120000.0
2301	45960	116696	1460217600.0
2301	33140	796125	1460217600.0
2301	45104	195297	1460217600.0
2301	6316	14971	1460217600.0
2301	128766	146504	1460217600.0
2303	74774	120630	1460304000.0
2303	13133	14501	1460304000.0
2306	81531	858622	1460304000.0
2306	38247	18404	1460304000.0
2306	10013	322696	1460304000.0
2306	10152	318700	1460304000.0
2306	2693	616603	1460304000.0
2310	81645	46427	1460304000.0
2310	81645	81049	1460304000.0
2310	74351	69331	1460304000.0
2313	12316	338539	1457280000.0
2313	70797	310273	1457280000.0
2313	8960	59732	1457280000.0
2313	1705	132707	1457280000.0
2313	89725	147860	1457280000.0
2315	73692	71499	1455120000.0
2315	87439	153011	1455120000.0
2317	15734	604798	1455120000.0
2317	26697	29727	1455120000.0
2317	26697	1172941	1455120000.0
2317	61169	163429	1455120000.0
2317	61169	987882	1455120000.0
2317	61169	559632	1455120000.0
2317	405712	596628	1455120000.0
2317	252208	824516	1455120000.0
2317	140635	21763	1455120000.0
2317	11650	1056215	1455120000.0
2317	29042	802156	1455120000.0
2317	57201	818932	1455120000.0
2317	160598	736315	1455120000.0
2318	31013	476647	1455206400.0
2318	39388	17993	1455206400.0
2318	39388	762647	1455206400.0
2318	39392	883338	1455206400.0
2318	9992	579823	1455206400.0
2318	9992	282241	1455206400.0
2318	12217	1004933	1455206400.0
2320	90603	152095	1457020800.0
2320	14912	9612	1457020800.0
2320	14912	41699	1457020800.0
2320	14912	177947	1457020800.0
2320	39687	34185	1457020800.0
2322	13030	179111	1457020800.0
2322	13030	84868	1457020800.0
2322	13030	5074	1457020800.0
2325	34217	769239	1455033600.0
2325	35332	951905	1455033600.0
2325	5446	171755	1455033600.0
2327	8114	356057	1457020800.0
2327	8389	174262	1457020800.0
2327	26913	79458	1457020800.0
2327	11817	16503	1457020800.0
2327	90027	231777	1457020800.0
2327	161042	271050	1457020800.0
2328	104826	182343	1457020800.0
2328	34355	108410	1457020800.0
2328	34355	34679	1457020800.0
2328	44964	337751	1457020800.0
2332	36083	312972	1455120000.0
2332	36083	233440	1455120000.0
2332	90248	293411	1455120000.0
2332	47296	210540	1455120000.0
2333	7442	602618	1455120000.0
2333	80245	307128	1455120000.0
2333	58731	251534	1455120000.0
2333	1186	40887	1455120000.0
2333	1213	420088	1455120000.0
2338	48461	38082	1453132800.0
2338	31815	54039	1453132800.0
2338	31815	21694	1453132800.0
2339	12053	84573	1453132800.0
2339	12053	22201	1453132800.0
2340	2561	41261	1453132800.0
2340	2561	9140	1453132800.0
2341	1322	658481	1453132800.0
2341	1322	632333	1453132800.0
2341	1322	1064193	1453132800.0
2341	41310	270775	1453132800.0
2341	41310	484945	1453132800.0
2341	41310	946071	1453132800.0
2341	2382	1165338	1453132800.0
2341	2382	787751	1453132800.0
2341	2891	1029752	1453132800.0
2341	2891	651009	1453132800.0
2341	75709	1101361	1453132800.0
2341	76007	706473	1453132800.0
2341	18174	148160	1453132800.0
2341	66061	571123	1453132800.0
2341	87483	759860	1453132800.0
2341	66066	602505	1453132800.0
2341	181149	900484	1453132800.0
2341	4124	15748	1453132800.0
2341	162071	1009310	1453132800.0
2341	34277	247091	1453132800.0
2341	34277	870238	1453132800.0
2341	18326	804749	1453132800.0
2341	77299	35896	1453132800.0
2341	77299	180262	1453132800.0
2341	77299	59146	1453132800.0
2341	34383	526715	1453132800.0
2341	11869	116924	1453132800.0
2341	122788	1141592	1453132800.0
2341	122788	727281	1453132800.0
2341	125653	428504	1453132800.0
2341	125653	1187615	1453132800.0
2341	143316	194050	1453132800.0
2341	143316	138990	1453132800.0
2341	143316	99635	1453132800.0
2341	143316	919148	1453132800.0
2341	143316	173696	1453132800.0
2341	13283	982957	1453132800.0
2341	79789	827589	1453132800.0
2341	79789	444058	1453132800.0
2341	431268	385815	1453132800.0
2341	431268	849692	1453132800.0
2341	431268	465281	1453132800.0
2342	201377	1141177	1453132800.0
2342	201377	1168298	1453132800.0
2342	35311	24112	1453132800.0
2343	32979	73149	1460217600.0
2343	10998	8573	1460217600.0
2343	68273	240121	1460217600.0
2343	36307	427118	1460217600.0
2344	26686	755751	1459958400.0
2344	267434	1072595	1459958400.0
2344	10073	673811	1459958400.0
2344	53406	142325	1459958400.0
2344	77462	57307	1459958400.0
2344	55930	322435	1459958400.0
2344	181831	235549	1459958400.0
2345	170145	12423	1460217600.0
2345	32954	182362	1460217600.0
2345	13761	154414	1460217600.0
2349	134309	190620	1456934400.0
2349	134309	964150	1456934400.0
2349	82529	118161	1456934400.0
2349	379291	8786	1456934400.0
2352	12964	1046203	1456848000.0
2352	12964	1014098	1456848000.0
2352	12964	951584	1456848000.0
2352	12964	1001680	1456848000.0
2352	5417	575579	1456848000.0
2356	52159	423716	1459872000.0
2356	52159	362272	1459872000.0
2356	230104	31057	1459872000.0
2356	230104	718090	1459872000.0
2356	230104	196863	1459872000.0
2356	230104	225265	1459872000.0
2356	230104	126568	1459872000.0
2356	230104	434852	1459872000.0
2356	79686	506267	1459872000.0
2356	79686	67672	1459872000.0
2356	79686	450586	1459872000.0
2356	79686	152237	1459872000.0
2356	79686	282619	1459872000.0
2356	79686	1101388	1459872000.0
2357	13240	170677	1459872000.0
2357	19307	631095	1459872000.0
2357	15537	592965	1459872000.0
2357	40921	58158	1459872000.0
2357	2159	575143	1459872000.0
2357	16882	636986	1459872000.0
2357	87523	176690	1459872000.0
2357	130705	644109	1459872000.0
2357	170992	561046	1459872000.0
2357	13310	219529	1459872000.0
2357	151652	670983	1459872000.0
2359	4233	301520	1456934400.0
2359	190723	1019639	1456934400.0
2359	190723	560896	1456934400.0
2359	190723	374611	1456934400.0
2359	190723	1194586	1456934400.0
2359	190723	850245	1456934400.0
2359	1837	30818	1456934400.0
2359	2647	1068457	1456934400.0
2359	2647	1042088	1456934400.0
2359	3482	608299	1456934400.0
2359	12463	885519	1456934400.0
2359	35299	460669	1456934400.0
2360	4950	107286	1456934400.0
2360	4950	35191	1456934400.0
2360	8158	241257	1456934400.0
2361	170071	273416	1456934400.0
2361	170071	184655	1456934400.0
2366	12799	88712	1459872000.0
2366	171652	487570	1459872000.0
2366	171652	723332	1459872000.0
2367	62498	1187914	1459872000.0
2367	85676	562116	1459872000.0
2367	3136	626792	1459872000.0
2367	64215	909662	1459872000.0
2367	380204	1085816	1459872000.0
2367	57771	348238	1459872000.0
2367	57771	362551	1459872000.0
2367	57771	248296	1459872000.0
2368	9338	197080	1459872000.0
2368	40986	347166	1459872000.0
2368	107209	528326	1459872000.0
2368	107209	742300	1459872000.0
2368	51125	469368	1459872000.0
2368	32902	10981	1459872000.0
2368	126040	925946	1459872000.0
2368	29787	909678	1459872000.0
2369	8500	984422	1459958400.0
2369	1150	279942	1459958400.0
2369	8849	1069005	1459958400.0
2369	31772	66963	1459958400.0
2369	11378	1121334	1459958400.0
2369	141979	1186133	1459958400.0
2369	34922	307917	1459958400.0
2370	8450	892023	1459958400.0
2370	35106	156591	1459958400.0
2371	11385	15171	1459958400.0
2371	11385	105347	1459958400.0
2374	123477	29001	1459958400.0
2374	133159	204370	1459958400.0
2375	16718	152216	1459958400.0
2375	16718	211696	1459958400.0
2375	22235	68736	1459958400.0
2375	126375	263573	1459958400.0
2375	126375	336802	1459958400.0
2378	43616	15664	1459872000.0
2378	43616	435746	1459872000.0
2378	43616	41496	1459872000.0
2378	24764	142755	1459872000.0
2380	72562	222678	1459872000.0
2380	72562	175479	1459872000.0
2380	79911	290333	1459872000.0
2380	14441	342072	1459872000.0
2380	14444	29807	1459872000.0
2383	43250	12100	1455120000.0
2383	13064	627694	1455120000.0
2383	13792	257810	1455120000.0
2388	141733	95971	1463760000.0
2388	12188	23754	1463760000.0
2388	12188	69045	1463760000.0
2390	30753	31678	1463760000.0
2390	2561	146349	1463760000.0
2390	18955	329604	1463760000.0
2390	18955	182292	1463760000.0
2390	233029	499097	1463760000.0
2391	30999	128777	1463760000.0
2391	30999	124147	1463760000.0
2391	2692	34312	1463760000.0
2391	2692	48782	1463760000.0
2391	63798	18584	1463760000.0
2392	21322	133195	1463760000.0
2392	31092	156615	1463760000.0
2392	31092	266587	1463760000.0
2392	276433	8179	1463760000.0
2392	1689	215313	1463760000.0
2392	1690	185590	1463760000.0
2392	159017	164441	1463760000.0
2392	159017	151385	1463760000.0
2392	159017	57821	1463760000.0
2392	159017	273065	1463760000.0
2392	159017	199008	1463760000.0
2392	159017	253840	1463760000.0
2392	36031	803175	1463760000.0
2393	57258	14074	1453046400.0
2393	46942	61494	1453046400.0
2397	21034	29383	1463760000.0
2397	21034	88125	1463760000.0
2398	36031	37771	1463760000.0
2398	25911	1189334	1463760000.0
2402	72562	43531	1455120000.0
2402	72562	24318	1455120000.0
2402	72562	188589	1455120000.0
2402	36726	185232	1455120000.0
2403	32166	30347	1455120000.0
2403	33550	58384	1455120000.0
2406	16068	66818	1459958400.0
2406	72562	33609	1459958400.0
2406	57835	15588	1459958400.0
2407	18518	4549	1459958400.0
2407	178766	50687	1459958400.0
2408	13234	296731	1459958400.0
2408	89941	39034	1459958400.0
2408	68534	244307	1459958400.0
2408	14098	70024	1459958400.0
2408	14098	182666	1459958400.0
2409	79117	120952	1459958400.0
2409	409763	36497	1459958400.0
2409	375156	82008	1459958400.0
2409	7258	8188	1459958400.0
2409	201973	61141	1459958400.0
2411	3147	91381	1459267200.0
2411	3147	1046122	1459267200.0
2411	10987	348229	1459267200.0
2411	10987	332713	1459267200.0
2411	80317	562971	1459267200.0
2411	21146	744116	1459267200.0
2411	8322	691838	1459267200.0
2411	31220	162885	1459267200.0
2411	31220	336433	1459267200.0
2411	31220	324861	1459267200.0
2411	40057	385085	1459267200.0
2411	40057	1071404	1459267200.0
2411	32754	140483	1459267200.0
2411	10607	777209	1459267200.0
2411	33165	229609	1459267200.0
2411	42779	640799	1459267200.0
2411	3274	987508	1459267200.0
2411	3277	1062054	1459267200.0
2411	3284	579188	1459267200.0
2411	29301	38450	1459267200.0
2414	1296	18335	1459872000.0
2414	153312	131616	1459872000.0
2414	2517	883846	1459872000.0
2414	88228	941324	1459872000.0
2414	173120	121104	1459872000.0
2416	10607	97471	1459872000.0
2416	42779	334755	1459872000.0
2416	42779	9342	1459872000.0
2417	6842	20098	1459872000.0
2417	69121	129342	1459872000.0
2419	90193	9472	1455120000.0
2419	36272	37863	1455120000.0
2419	14082	92662	1455120000.0
2423	32135	144633	1456934400.0
2423	5432	203637	1456934400.0
2426	21811	218114	1456934400.0
2426	9700	257863	1456934400.0
2426	30214	330904	1456934400.0
2426	30350	287155	1456934400.0
2426	30350	394812	1456934400.0
2428	2148	1015140	1455120000.0
2428	2148	690344	1455120000.0
2428	84640	97213	1455120000.0
2428	37619	11754	1455120000.0
2428	31310	1026168	1455120000.0
2428	52306	1173301	1455120000.0
2428	22888	1008968	1455120000.0
2428	33836	866047	1455120000.0
2428	5236	901180	1455120000.0
2428	35507	885054	1455120000.0
2428	58127	668699	1455120000.0
2428	36361	107835	1455120000.0
2428	6747	1186849	1455120000.0
2429	7877	118437	1455120000.0
2429	38246	14660	1455120000.0
2431	90877	13214	1455120000.0
2431	90877	280268	1455120000.0
2431	57967	389211	1455120000.0
2431	69034	420713	1455120000.0
2432	13831	461440	1455120000.0
2432	58969	696941	1455120000.0
2432	58969	852149	1455120000.0
2432	32459	656773	1455120000.0
2432	58916	869241	1455120000.0
2432	58916	585647	1455120000.0
2432	58916	134175	1455120000.0
2432	81645	772054	1455120000.0
2432	9582	172819	1455120000.0
2432	9582	528889	1455120000.0
2432	32405	619964	1455120000.0
2432	32405	16181	1455120000.0
2432	34382	345709	1455120000.0
2432	4624	747591	1455120000.0
2433	85515	150299	1455120000.0
2433	47254	19638	1455120000.0
2433	181634	12275	1455120000.0
2433	128894	128052	1455120000.0
2439	30961	167361	1454947200.0
2439	8548	67275	1454947200.0
2440	58736	42723	1455120000.0
2440	1757	23742	1455120000.0
2447	711	171296	1459872000.0
2447	712	299951	1459872000.0
2447	72170	984180	1459872000.0
2447	72170	949213	1459872000.0
2447	18223	1040594	1459872000.0
2448	32971	362066	1459872000.0
2448	10607	283234	1459872000.0
2448	33205	230480	1459872000.0
2448	33205	12477	1459872000.0
2448	17869	255175	1459872000.0
2451	81645	420189	1459872000.0
2451	85046	117049	1459872000.0
2451	3377	365191	1459872000.0
2451	19679	322310	1459872000.0
2451	197591	51911	1459872000.0
2451	197591	105779	1459872000.0
2454	46942	88120	1459872000.0
2454	13889	36987	1459872000.0
2454	13889	141270	1459872000.0
2456	6249	350306	1459872000.0
2456	6757	18797	1459872000.0
2456	47737	484060	1459872000.0
2458	21098	64283	1461600000.0
2458	27109	274507	1461600000.0
2458	2064	87833	1461600000.0
2458	2064	205662	1461600000.0
2458	2074	469680	1461600000.0
2458	13315	16101	1461600000.0
2458	173403	298907	1461600000.0
2458	173403	254538	1461600000.0
2460	30098	224960	1454169600.0
2460	26470	373036	1454169600.0
2460	241000	169660	1454169600.0
2460	32226	34257	1454169600.0
2460	32226	631372	1454169600.0
2460	13981	520849	1454169600.0
2460	58126	345933	1454169600.0
2461	9338	214284	1454169600.0
2461	38252	296049	1454169600.0
2461	32902	124561	1454169600.0
2461	5396	252584	1454169600.0
2462	23803	31004	1453132800.0
2462	15342	309548	1453132800.0
2462	73030	702457	1453132800.0
2462	18712	585099	1453132800.0
2462	18712	460934	1453132800.0
2463	48461	75004	1461686400.0
2463	31815	14431	1461686400.0
2467	48311	101265	1461600000.0
2467	37466	129860	1461600000.0
2467	37466	190016	1461600000.0
2467	37466	122343	1461600000.0
2467	37466	11219	1461600000.0
2472	32128	214127	1454342400.0
2472	74704	42873	1454342400.0
2472	104502	377402	1454342400.0
2472	87661	108370	1454342400.0
2472	87661	561126	1454342400.0
2472	87661	747949	1454342400.0
2472	87661	281640	1454342400.0
2472	87661	720632	1454342400.0
2472	87661	18536	1454342400.0
2472	87661	712574	1454342400.0
2472	88162	35528	1454342400.0
2472	88162	85625	1454342400.0
2472	88444	457039	1454342400.0
2472	14342	397267	1454342400.0
2474	5153	538934	1461600000.0
2474	5723	28850	1461600000.0
2474	79520	540787	1461600000.0
2474	25169	562519	1461600000.0
2475	180275	4048	1461600000.0
2475	180275	24340	1461600000.0
2475	94483	95134	1461600000.0
2475	25276	655465	1461600000.0
2475	166321	21423	1461600000.0
2475	6789	32408	1461600000.0
2475	133811	57186	1461600000.0
2477	31131	13242	1461600000.0
2477	64461	706932	1461600000.0
2480	90884	180452	1457712000.0
2480	8849	726000	1457712000.0
2480	31772	366026	1457712000.0
2480	17938	131398	1457712000.0
2480	65680	445308	1457712000.0
2480	6850	88721	1457712000.0
2480	20205	21739	1457712000.0
2480	14759	871085	1457712000.0
2480	14759	974072	1457712000.0
2480	7242	658761	1457712000.0
2481	261	710233	1461600000.0
2481	94841	478057	1461600000.0
2481	34771	9779	1461600000.0
2482	129910	778266	1461600000.0
2482	129910	502093	1461600000.0
2482	134842	75568	1461600000.0
2482	64989	122516	1461600000.0
2482	34978	735317	1461600000.0
2482	56810	524157	1461600000.0
2482	13685	378981	1461600000.0
2482	13685	660308	1461600000.0
2482	47140	956463	1461600000.0
2482	47140	938099	1461600000.0
2482	47140	893266	1461600000.0
2482	13686	570599	1461600000.0
2482	13686	928967	1461600000.0
2482	13686	945643	1461600000.0
2482	13687	468644	1461600000.0
2482	13687	548450	1461600000.0
2482	79812	33793	1461600000.0
2482	90438	702498	1461600000.0
2482	6803	179938	1461600000.0
2482	136343	254154	1461600000.0
2482	36659	442813	1461600000.0
2482	36659	825386	1461600000.0
2483	123272	269355	1461600000.0
2483	30070	219516	1461600000.0
2483	3633	371042	1461600000.0
2483	34370	30528	1461600000.0
2484	4788	160227	1461600000.0
2484	4788	17823	1461600000.0
2484	4788	95009	1461600000.0
2485	41580	421862	1461600000.0
2485	30696	372438	1461600000.0
2485	30696	313439	1461600000.0
